record_id,model,condition,rank,source_attached_execution,type_completed_execution,completion_rescue,completion_break,production_accept,reference_accept,accept_agreement,error_set_agreement,production_errors,reference_errors,source_error,completed_error
nvbench2:dev:605,llama3.2:3b,direct_rich,2,0,0,0,0,0,0,1,1,count_with_field:y,count_with_field:y,"ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)"
nvbench2:dev:605,llama3.2:3b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:605,llama3.2:3b,direct_rich,4,0,0,0,0,0,0,1,1,count_with_field:y,count_with_field:y,"ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)"
nvbench2:dev:605,llama3.2:3b,direct_rich,5,0,0,0,0,0,0,1,1,count_with_field:y,count_with_field:y,"ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)"
nvbench2:dev:606,llama3.2:3b,direct_rich,1,1,1,0,0,0,0,1,1,unknown_field:unique_count,unknown_field:unique_count,,
nvbench2:dev:606,llama3.2:3b,direct_rich,2,1,1,0,0,0,0,1,1,unknown_field:unique_count,unknown_field:unique_count,,
nvbench2:dev:606,llama3.2:3b,direct_rich,3,1,1,0,0,0,0,1,1,unknown_field:unique_count,unknown_field:unique_count,,
nvbench2:dev:606,llama3.2:3b,direct_rich,4,1,1,0,0,0,0,1,1,unknown_field:unique_count,unknown_field:unique_count,,
nvbench2:dev:606,llama3.2:3b,direct_rich,5,1,1,0,0,0,0,1,1,unknown_field:unique_count,unknown_field:unique_count,,
nvbench2:dev:612,llama3.2:3b,direct_rich,1,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:612,llama3.2:3b,direct_rich,2,0,0,0,0,0,0,1,0,missing_required_channel,missing_encoding,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'shape')
    at Bc (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:73782)
    at Hc.hasMatchingType (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:74093)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80913)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'shape')
    at Bc (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:73782)
    at Hc.hasMatchingType (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:74093)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80913)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)"
nvbench2:dev:612,llama3.2:3b,direct_rich,3,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:612,llama3.2:3b,direct_rich,4,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:612,llama3.2:3b,direct_rich,5,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:614,llama3.2:3b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:x|count_with_field:y,count_with_field:x|count_with_field:y,,
nvbench2:dev:614,llama3.2:3b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:614,llama3.2:3b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:614,llama3.2:3b,direct_rich,4,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:614,llama3.2:3b,direct_rich,5,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:628,llama3.2:3b,direct_rich,1,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:628,llama3.2:3b,direct_rich,2,0,0,0,0,0,0,1,0,missing_required_channel,missing_encoding,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'shape')
    at Bc (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:73782)
    at Hc.hasMatchingType (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:74093)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80913)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'shape')
    at Bc (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:73782)
    at Hc.hasMatchingType (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:74093)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80913)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)"
nvbench2:dev:628,llama3.2:3b,direct_rich,3,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:628,llama3.2:3b,direct_rich,4,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:628,llama3.2:3b,direct_rich,5,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:641,llama3.2:3b,direct_rich,1,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:641,llama3.2:3b,direct_rich,2,0,0,0,0,0,0,1,0,missing_required_channel,missing_encoding,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'shape')
    at Bc (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:73782)
    at Hc.hasMatchingType (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:74093)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80913)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)","ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'shape')
    at Bc (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:73782)
    at Hc.hasMatchingType (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:74093)
    at Nc.mapUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80913)
    at Nc.mapLayerOrUnit (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69333)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:69237)
    at Nc.map (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:80566)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79610
    at zl (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:79632)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244374)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)"
nvbench2:dev:641,llama3.2:3b,direct_rich,3,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:641,llama3.2:3b,direct_rich,4,1,1,0,0,0,0,1,0,missing_required_channel,missing_encoding,,
nvbench2:dev:642,llama3.2:3b,direct_rich,1,1,1,0,0,0,0,1,1,unknown_field:unique_count,unknown_field:unique_count,,
nvbench2:dev:642,llama3.2:3b,direct_rich,2,1,1,0,0,0,0,1,1,unknown_field:unique_count,unknown_field:unique_count,,
nvbench2:dev:642,llama3.2:3b,direct_rich,3,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:642,llama3.2:3b,direct_rich,4,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:644,llama3.2:3b,direct_rich,1,0,0,0,0,0,0,1,1,count_with_field:y,count_with_field:y,"ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)"
nvbench2:dev:644,llama3.2:3b,direct_rich,2,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)"
nvbench2:dev:644,llama3.2:3b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:644,llama3.2:3b,direct_rich,4,0,0,0,0,0,0,1,1,count_with_field:y,count_with_field:y,"ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)"
nvbench2:dev:644,llama3.2:3b,direct_rich,5,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:647,llama3.2:3b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:647,llama3.2:3b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:647,llama3.2:3b,direct_rich,3,0,1,1,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'marktype')
    at mr.mark (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:52213)
    at https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:52827
    at Se (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:18636)
    at o (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:52813)
    at Se (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:18636)
    at mr.mark (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:53097)
    at mr._render (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:52128)
    at mr.n._call (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:35479)
    at mr.render (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:35495)
    at mr.renderAsync (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:35559)",
nvbench2:dev:647,llama3.2:3b,direct_rich,4,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:647,llama3.2:3b,direct_rich,5,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:651,llama3.2:3b,direct_rich,1,1,1,0,0,0,0,1,1,count_with_field:y,count_with_field:y,,
nvbench2:dev:651,llama3.2:3b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:651,llama3.2:3b,direct_rich,3,0,1,1,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
TypeError: Cannot read properties of undefined (reading 'marktype')
    at mr.mark (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:52213)
    at https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:52827
    at Se (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:18636)
    at o (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:52813)
    at Se (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:18636)
    at mr.mark (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:53097)
    at mr._render (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:52128)
    at mr.n._call (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:35479)
    at mr.render (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:35495)
    at mr.renderAsync (https://cdn.jsdelivr.net/npm/vega-scenegraph@5.1.0/+esm:7:35559)",
nvbench2:dev:651,llama3.2:3b,direct_rich,4,1,1,0,0,0,0,1,1,count_with_field:x,count_with_field:x,,
nvbench2:dev:651,llama3.2:3b,direct_rich,5,1,1,0,0,0,0,1,1,count_with_field:y|missing_required_channel,count_with_field:y|missing_required_channel,,
nvbench2:dev:655,llama3.2:3b,direct_rich,1,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:655,llama3.2:3b,direct_rich,2,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:655,llama3.2:3b,direct_rich,3,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:655,llama3.2:3b,direct_rich,4,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:655,llama3.2:3b,direct_rich,5,1,1,0,0,1,1,1,1,,,,
nvbench2:dev:666,llama3.2:3b,direct_rich,1,0,0,0,0,1,1,1,1,,,"ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)","ValueError: Vega-Lite to SVG conversion failed:
Error: Invalid field type ""undefined"".
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190213
    at fp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:190235)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191247
    at dp (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:191343)
    at https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194008
    at pg.parseScale (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:194055)
    at pg.parse (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:193757)
    at Module.yg (https://cdn.jsdelivr.net/npm/vega-lite@6.4.1/+esm:7:244409)
    at compileVegaLite_v6_4 (ext:<anon>:18:17)
    at vegaLiteToSvg_v6_4 (ext:<anon>:22:18)"
