record_id,gold_count,step4_count,step5_count,step6_count,raw_count,expanded_count,deduplicated_complete_count,cap15_count,step6_set_equal_gold,step6_contains_any_gold,complete_pool_contains_any_gold,heuristic_top5_contains_any_gold
nvbench2:train:4191,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4192,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:4193,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:4194,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4195,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4196,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:4197,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:train:4198,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4199,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:4200,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4201,5,1,5,5,11,11,11,11,1,1,1,1
nvbench2:train:4202,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4203,2,1,2,2,5,10,10,10,1,1,1,0
nvbench2:train:4204,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4205,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4206,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:4207,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4208,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:4209,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:4210,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4211,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:4212,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4213,2,2,1,1,4,4,2,2,0,1,1,1
nvbench2:train:4214,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4215,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4216,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4217,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:4218,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4219,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4220,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4221,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4222,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4223,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4224,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4225,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4226,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4227,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4228,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:4229,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4230,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4231,5,5,5,5,15,15,10,10,0,1,1,0
nvbench2:train:4232,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:4233,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4234,2,1,1,1,3,3,3,3,0,0,0,0
nvbench2:train:4235,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:4236,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4237,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4238,2,1,2,2,5,5,2,2,0,0,0,0
nvbench2:train:4239,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:4240,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4241,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4242,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4243,2,1,1,1,3,4,4,4,0,1,1,1
nvbench2:train:4244,4,1,2,4,7,7,6,6,1,1,1,1
nvbench2:train:4245,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:4246,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4247,4,1,2,4,7,7,6,6,1,1,1,1
nvbench2:train:4248,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4249,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:4250,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4251,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4252,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:4253,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:4254,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4255,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4256,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4257,4,1,2,4,7,7,6,6,1,1,1,1
nvbench2:train:4258,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4259,2,1,2,2,5,5,4,4,0,0,0,0
nvbench2:train:4260,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4261,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:4262,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4263,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4264,4,1,2,4,7,7,6,6,1,1,1,1
nvbench2:train:4265,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4266,4,1,2,4,7,7,6,6,1,1,1,1
nvbench2:train:4267,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:4268,2,1,1,1,3,4,4,4,0,1,1,1
nvbench2:train:4269,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:4270,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:4271,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4272,2,1,1,1,3,3,3,3,0,0,0,0
nvbench2:train:4273,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:4274,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:4275,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4276,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4277,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4278,2,1,2,2,5,5,4,4,0,0,0,0
nvbench2:train:4279,4,1,2,4,7,7,6,6,1,1,1,1
nvbench2:train:4280,2,1,1,2,4,6,4,4,1,1,1,1
nvbench2:train:4281,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4282,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4283,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4284,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:4285,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4286,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4287,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4288,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4289,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4290,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:4291,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4292,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:4293,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4294,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4295,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4296,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4297,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4298,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4299,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4300,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4301,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:4302,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:4303,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4304,4,2,4,4,10,10,10,10,1,1,1,0
nvbench2:train:4305,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:4306,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4307,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4308,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:4309,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4310,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4311,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4312,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4313,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:4314,3,1,3,3,7,7,7,7,0,0,1,1
nvbench2:train:4315,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4316,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:4317,3,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:4318,2,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:4319,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4320,5,2,4,4,10,10,6,6,0,1,1,1
nvbench2:train:4321,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4322,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4323,3,1,2,1,4,4,3,3,0,1,1,1
nvbench2:train:4324,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4325,5,2,2,1,5,5,5,5,0,1,1,1
nvbench2:train:4326,5,2,4,5,11,13,8,8,1,1,1,1
nvbench2:train:4327,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4328,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4329,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:4330,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:4331,3,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:4332,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4333,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:4334,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4335,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4336,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4337,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:4338,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:train:4339,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4340,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:4341,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4342,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:4343,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:4344,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4345,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4346,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:4347,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:4348,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4349,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:train:4350,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4351,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4352,2,1,2,2,5,10,6,6,1,1,1,1
nvbench2:train:4353,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4354,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4355,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:4356,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4357,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4358,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4359,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4360,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:4361,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:4362,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4363,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4364,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4365,4,4,4,4,12,12,8,8,1,1,1,1
nvbench2:train:4366,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:4367,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4368,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4369,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4370,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4371,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:4372,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4373,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4374,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4375,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4376,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4377,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:4378,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4379,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4380,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4381,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:4382,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4383,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4384,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4385,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:4386,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:4387,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4388,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:4389,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:4390,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4391,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4392,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4393,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4394,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:4395,3,2,3,3,8,8,7,7,1,1,1,1
nvbench2:train:4396,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4397,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:4398,3,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:4399,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4400,4,1,4,4,9,9,9,9,1,1,1,0
nvbench2:train:4401,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:4402,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4403,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4404,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4405,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4406,2,2,2,2,6,6,6,6,0,0,0,0
nvbench2:train:4407,5,3,3,3,9,9,6,6,0,0,0,0
nvbench2:train:4408,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4409,4,1,4,4,9,9,7,7,1,1,1,1
nvbench2:train:4410,4,2,4,4,10,10,9,9,1,1,1,0
nvbench2:train:4411,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4412,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4413,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:4414,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4415,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4416,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:train:4417,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:4418,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:4419,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4420,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4421,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:4422,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:4423,3,1,3,3,7,14,14,14,1,1,1,1
nvbench2:train:4424,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:4425,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:4426,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4427,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4428,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:4429,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4430,3,1,3,3,7,14,14,14,1,1,1,0
nvbench2:train:4431,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:4432,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:4433,4,2,2,4,8,8,6,6,1,1,1,1
nvbench2:train:4434,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4435,2,1,1,2,4,6,3,3,1,1,1,1
nvbench2:train:4436,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:train:4437,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:4438,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4439,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4440,2,1,1,1,3,4,3,3,0,1,1,1
nvbench2:train:4441,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:4442,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4443,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:4444,4,1,4,4,9,9,8,8,1,1,1,1
nvbench2:train:4445,3,1,3,3,7,14,8,8,1,1,1,1
nvbench2:train:4446,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4447,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4448,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4449,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:4450,3,2,3,3,8,8,4,4,1,1,1,1
nvbench2:train:4451,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4452,2,1,2,1,5,5,2,2,0,1,1,1
nvbench2:train:4453,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:4454,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4455,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4456,3,1,2,1,4,4,3,3,0,1,1,1
nvbench2:train:4457,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4458,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4459,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4460,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:4461,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4462,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4463,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4464,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:4465,2,1,2,2,5,5,4,4,1,1,1,1
nvbench2:train:4466,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:4467,2,1,2,1,4,4,2,2,0,1,1,1
nvbench2:train:4468,4,2,4,4,10,10,6,6,1,1,1,1
nvbench2:train:4469,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4470,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:4471,2,1,1,1,3,3,1,1,0,0,0,0
nvbench2:train:4472,4,2,4,4,10,10,8,8,1,1,1,1
nvbench2:train:4473,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4474,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:4475,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4476,3,2,3,3,8,8,8,8,1,1,1,0
nvbench2:train:4477,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4478,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4479,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4480,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4481,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:train:4482,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4483,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4484,3,1,3,3,7,7,3,3,1,1,1,1
nvbench2:train:4485,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4486,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4487,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4488,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4489,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4490,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:train:4491,3,1,2,3,6,6,5,5,1,1,1,1
nvbench2:train:4492,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4493,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4494,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4495,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:4496,2,1,1,2,4,4,4,4,1,1,1,1
nvbench2:train:4497,2,1,1,2,4,4,4,4,1,1,1,1
nvbench2:train:4498,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4499,2,1,2,2,5,10,10,10,1,1,1,1
nvbench2:train:4500,4,1,2,4,7,11,7,7,1,1,1,1
nvbench2:train:4501,5,1,3,5,9,13,8,8,1,1,1,1
nvbench2:train:4502,5,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:4503,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:4504,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4505,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:4506,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4507,4,1,4,4,9,9,9,9,1,1,1,1
nvbench2:train:4508,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:4509,5,2,5,5,12,12,11,11,1,1,1,0
nvbench2:train:4510,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4511,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4512,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:4513,5,2,5,5,12,12,11,11,1,1,1,1
nvbench2:train:4514,5,2,5,5,12,12,6,6,1,1,1,1
nvbench2:train:4515,3,3,3,3,9,9,4,4,1,1,1,1
nvbench2:train:4516,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4517,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4518,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4519,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4520,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4521,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:4522,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4523,3,3,3,3,9,9,6,6,1,1,1,1
nvbench2:train:4524,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4525,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4526,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4527,5,1,1,1,3,3,2,2,0,0,0,0
nvbench2:train:4528,5,2,5,5,12,12,12,12,1,1,1,0
nvbench2:train:4529,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4530,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:4531,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4532,5,3,5,5,13,13,12,12,1,1,1,0
nvbench2:train:4533,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:4534,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4535,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:4536,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4537,5,5,5,5,15,15,10,10,1,1,1,0
nvbench2:train:4538,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:4539,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4540,3,1,2,3,6,6,5,5,1,1,1,1
nvbench2:train:4541,2,1,1,2,4,4,3,3,1,1,1,1
nvbench2:train:4542,5,2,3,5,10,10,9,9,1,1,1,1
nvbench2:train:4543,2,1,1,1,3,3,1,1,0,1,1,1
nvbench2:train:4544,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4545,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:4546,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:4547,5,1,5,5,11,11,6,6,1,1,1,1
nvbench2:train:4548,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:4549,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4550,3,1,2,3,6,8,5,5,1,1,1,1
nvbench2:train:4551,2,2,2,2,6,6,4,4,1,1,1,1
nvbench2:train:4552,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4553,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4554,4,4,4,4,12,12,4,4,1,1,1,1
nvbench2:train:4555,5,2,4,5,11,13,8,8,1,1,1,1
nvbench2:train:4556,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4557,3,1,3,3,7,7,6,6,1,1,1,1
nvbench2:train:4558,3,1,3,1,5,5,4,4,0,1,1,1
nvbench2:train:4559,4,1,3,4,8,10,6,6,1,1,1,1
nvbench2:train:4560,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4561,2,1,1,1,3,3,3,3,0,1,1,1
nvbench2:train:4562,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4563,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4564,4,1,4,4,9,9,4,4,1,1,1,1
nvbench2:train:4565,2,1,2,2,5,5,2,2,1,1,1,1
nvbench2:train:4566,5,1,5,5,11,11,11,11,1,1,1,0
nvbench2:train:4567,2,2,2,2,6,6,2,2,1,1,1,1
nvbench2:train:4568,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4569,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:4570,2,1,2,2,5,5,5,5,1,1,1,1
nvbench2:train:4571,3,3,3,3,10,10,5,5,1,1,1,1
nvbench2:train:4572,5,2,5,5,12,12,7,7,1,1,1,1
nvbench2:train:4573,2,1,2,2,5,5,3,3,1,1,1,1
nvbench2:train:4574,3,1,3,3,7,7,7,7,1,1,1,1
nvbench2:train:4575,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4576,3,1,1,1,3,3,1,1,0,0,0,0
nvbench2:train:4577,3,1,2,2,5,5,2,2,0,0,0,0
nvbench2:train:4578,3,2,3,3,8,8,5,5,1,1,1,1
nvbench2:train:4579,3,1,3,3,7,7,4,4,1,1,1,1
nvbench2:train:4580,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4581,4,1,4,4,9,9,5,5,1,1,1,1
nvbench2:train:4582,2,2,2,2,6,6,6,6,1,1,1,1
nvbench2:train:4583,2,1,1,1,3,3,1,1,0,0,0,0
nvbench2:train:4584,5,1,1,1,3,3,2,2,0,1,1,1
nvbench2:train:4585,5,5,5,5,15,15,14,14,1,1,1,0
nvbench2:train:4586,5,5,5,5,15,15,10,10,1,1,1,1
nvbench2:train:4587,2,2,2,2,6,6,4,4,1,1,1,1
